ITEMCODE,DESCR1,DESCR2,DESCR3,DESCR4,UNIT,PARTNO,EXCHAPTER,EXCHAPTERDESCR,ALTPARTNO,LOCATION,STKQTY,STKVALUE,STKRATE,LSUPPCODE,LPOYEAR,LPOSERIES,LPONUMBER,LSUPPRATE,LRECVDATE,LISSUDATE,AVGISUQTY,AVGISUVLU,CYROPNQTY,CYROPNVLU,LYRECPQTY,LYRECPVLU,LYRISUQTY,LYRISUVLU,MINSTK,MAXSTK,ABCLASS,VARIANCE,STATUS,USERID,ACTION,ACTIONDATE,CYRISUQTY,CYRISUVLU,LPODATE,ITEMTYPE
16104102,LOVIBOND COLORIMETER,PFX880/L LOVI-BOND RYBN 11623, OPTICAL GLASS CELL,"W600/OG/1"" - 1"". W600/OG/5 1/4' CELL 5 1/4"" (TO MAKE 1 PC EACH=1 SET)",NO, , ,                    , , ,0,0,583377,302A465,20082009,LB,6,583377,10/04/2008,NULL,0,0,0,0,0,0,0,0,0,0,A,20, ,EDP, ,06:36.0,0,0,09/04/2008,  
15201259,VALVE CHECK N.R.SS DISC TYPE 65 NB,MODEL:DCV 3 SANDWICHED PATTERN,WAFER TY DESIGN,"WT METAL TO METAL SEATING,""IBR"" APPROVED,""SPIRAX"" MAKE",NO, , ,                    , , ,0,0,0, , , ,0,9000,NULL,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,NULL,  
12082247,EX - FAN  18 INCH,ANTI - COROSINE BLADE FOR,CHEMICAL SECTION 3-PH, 50 HZ WALL MOUNTED.,NO, , ,                    , , ,0,0,0, , , ,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,0,A,20, ,EDP, ,11:13.0,0,0,NULL,  
16201977,"FAN AXIAL FLOW 24""{600mm}1HP/1400RPM",IP-55 PROTECTION 3 PH,440V,"CFM:30000 WALL MOUNTING TYPE,""ALMONARD""MAKE.",NO, , ,                    , , ,0,0,5577.5,302K192,20102011,MS,36,4850,09/07/2010,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,02/07/2010,  
19201344,EPOXY PAINT,EPOXY FLORRING,& COVING,IN INOCULATION ROOMS EPOXY PAINT TO WALLS,SF, , ,                    , , ,0,0,0,302M054,20022003,RP,25,20.44,NULL,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,30/04/2002,  
15201678,COOLING TOWER MODEL:6401,TYPE:TREAT-ED TIMBER,CROSS & DOUBLE FLOW,WATER-FLOW RATE:100 CMH HOT WATER TEMP.AT-INLET:42 DEG.'C'.,NO, , ,                    , , ,0,0,213200,302B161,20032004,CP,236,205000,28/06/2004,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,20/02/2004,  
11385028,PUMP CASING FOR SHM80/40 HIGH CARBON,HIGH CROMIUM,HIGH ABRASSIVE,HIGH WEAR RESISTANCE HIGH CORROSIVE RESIS ALLOY STEEL HARDNESS 250-300 BHN,NO, , ,                    , , ,0,0,78750,302S791,20122013,ST,1031,75000,07/09/2012,07/09/2012,1,27391.30435,0,0,7,551250,7,551250,0,0,A,20, ,EDP, ,21:26.0,1,78750,30/08/2012,  
11481866,RTD PT-100 SIMPLEX ,20 FOOT LONG, ,MINERAL ISOLATED WEATHER PROOF HEAD,NO, , ,                    , , ,0,0,5581.18,302T152,20112012,ST,1201,4400,27/12/2011,27/12/2011,1,242.66,0,0,1,5581.18,1,5581.18,0,0,A,0, ,EDP,ADD,27:49.0,0,0,24/12/2011,  
15283211,ELBOW 90, SIZE - 20 N.B.,SOCKET WELD, FORGED STEEL  CLASS – 3000 (I.B.R. CERTIFIED),NO, , ,                    , , ,0,0,74.55,302M028,20102011,CP,637,71,31/12/2010,NULL,0,0,0,0,0,0,0,0,0,0,A,20, ,EDP, ,28:27.0,0,0,30/12/2010,  
16104054,METER CONDUCTIVITY MODEL:CM-100,DIGITAL,WITH CELL OF CONSTANT-1,WELTRINIX MAKE,NO, , ,                    , , ,0,0,0,302T093,20022003,MS,267,6000,09/12/2002,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,02/12/2002,  
16105020,FILTER PAPER CAT:1442125,NO:41-,(ROUND}12.5 CM DIA,BOX OF 100 PC'S.-WHATMAN MAKE,NO, , ,                    , , ,0,0,1964.78,302S475,20092010,LB,129,1708.5,18/03/2010,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,06/03/2010,  
16105015,FILTER PAPER C:1442125,NO:42,12.5CM,(ROUND)IN PKT OF 100 PC'S.-WHATMAN MAKE.,NO, , ,                    , , ,0,0,1906.8,302C197,20112012,LB,87,1816,05/12/2011,NULL,1,250.8086957,0,0,3,5768.6,3,5768.6,0,0,A,20, , , ,NULL,0,0,03/12/2011,  
16201323,TROLLEY FOR DRUMS 1455mmLX650mmW-,X 800mmH,STRUCTURE:50X10mm,"WHEELS:WHITE VERGIN 1ST QLY,6""X2,SWIEL-CASTOR POWDER COATED COMPLETE.",NO, , ,                    , , ,0,0,3339.4,302S536,20022003,MS,139,3389.49,09/09/2002,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,29/07/2002,  
11328031,COUPLING EN:31 FOR MOTOR DRG:358R-3,,BORE SIZE:87 DIA mm, KEYWAY:20 mm WIDE X 8 mm DEEP  WITH MS KEY 20 mm X 15mmX9mm FOR WESTERN STATE M/C-1,NO, , ,                    , ,S2300,0,0,8400,302S791,20102011,ST,137,8000,27/05/2010,27/05/2010,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,17/04/2010,  
16201847,PULLEY C.I.3 V BELT O.D.280mm,SHAFT ,HOLE:38mm,"KEYWAY:3mm DEEP X 10mm-WIDE,FOR ""E.T.P."" PLANT",NO, , ,                    , , ,0,0,897.6,302A294,20022003,MS,296,825,07/01/2003,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,01/01/2003,  
11481757,TEMP:SENSOR,TYPE-PT100,3WIRE SS304,"ROD DIA-10MM, LENGTH-6"" WIRE TYPE SENSOR",NO, , ,                    , ,S2403,0,0,661.5,302M221,20102011,ST,245,630,12/05/2010,05/08/2010,0,0,0,0,0,0,0,0,0,0,A,20, ,EDP, ,39:45.0,0,0,10/05/2010,  
16204502,LAMP HEATING 250W,250V,'IRF'WT2.5MFD,"2CORE COPPER FLEXIBLE 10 MTR LONG WIRE.""PHILIPS""MAKE.",NO, , ,                    , , ,0,0,475,302N124,20042005,MS,117,475,10/08/2004,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,10/08/2004,  
15283108,REFRIGERATE DRYING SYSTEM,SYSTEM:GAS DRYER,MODEL:ACS-600S,(AIR COOLED) FLOW RATE:600M3/HR WITH DRY AIR CAP-6TR.  WITH ALL STD.ACCE.,NO, , ,                    , , ,0,0,368550,302A496,20092010,CP,248,351000,10/10/2009,NULL,0,0,0,0,0,0,0,0,0,0,A,20, ,EDP, ,00:58.0,0,0,26/09/2009,  
19201491,"PUMP 85 HP,6STAGE,""KSB"",BPN-374/6+NB",853,SUBMERSIBLE,TO BE REPAIR WITH FITTED REQUIRE NEW PART'S DETAIL'S-AS PER YR QUOTATION COMPLETE,NO, , ,                    , , ,0,0,0,302J168,20102011,WO,56,15050,15/07/2010,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,30/06/2010,  
11481878,CAPILLARY  TYPE  TEMPERATURE,"GAUGE  RANGE : -  0-150  DEG - C, 6""",DIAL," ROAD LENGTH : 256MM  DIA :-8MM WITH  1/2"" ADJUSTABLE NUT FOR NDE",NO,,,                    ,,S2202,0,0,0,302P227,20122013,ST,1912,2533.5,NULL,NULL,0,0,0,0,0,0,0,0,0,0,A,0, ,STORE,UPD,37:39.0,0,0,19/01/2013,  
19202288,"STATOR OF 0.5HPX1400RPM ""GE"" MOTOR-",TO BE REWINDING,SINGLE PHASE,"WITH ""F"" CLASS INSULATION,ALL TECH.-DETAIL'S AS PER ELECT.ENGR'S INSTRUC",NO, , ,                    , , ,0,0,750,302S517,20032004,RP,201,750,06/12/2003,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,06/12/2003,  
12081971,ACTACTOR TYPE:2 ASLR-4-21,130V AC-20'6W,"220VAC WITH 02 NO'S ELEMENT & WITH ONE AUXILARY NO ELEMENT IN ""RED INDICATOR",SWITCH TYPE COMPLETE.,NO, , ,                    , ,S3007,0,0,304.8,302S357,20012002,ST,1419,304.8,04/01/2003,30/08/2007,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,NULL,  
15284163,"BIMETAL TEMP  GAUGE,  6"" DIAL,",0 - 600 DEG. C,ROD LENGHT - 300 MM," DIA – 8MM WITH 1/2""  ADJ. NUT",NO, , ,                    , , ,0,0,2126.25,302S721,20122013,CP,200,2025,17/08/2012,NULL,1,92.44565217,0,0,0,0,0,0,0,0,A,0, ,EDP,ADD,17:30.0,1,2126.25,09/08/2012,  
15214005,FOUNDATION BOLT, HT J TYPE,SIZE : M20 X 240 MM LG,"WITH 2 NOS NUT & 1 NO. WASHER 4"" THREDED.",NO, , ,                    , , ,0,0,231,302M164,20112012,CP,215,220,25/07/2011,NULL,1,60.26086957,0,0,6,1386,6,1386,0,0,A,20, ,EDP, ,46:18.0,0,0,10/06/2011,  
15214004,FOUNDATION BOLT, HT J TYPE ,SIZE : M24 X 375 MM LG,"WITH 2NOS NUT & 1 NO. WASHER 4"" THREDED.",NO, , ,                    , , ,0,0,294,302M164,20112012,CP,215,280,25/07/2011,NULL,1,255.6521739,0,0,20,5880,20,5880,0,0,A,20, ,EDP, ,45:13.0,0,0,10/06/2011,  
15282905,MS  U-CLAMP,SIZE:205MM ID  THK-10MM,WITH 2NOS NUTS & 2 NOS WASHER,BOTH END THREDED ,NO, , ,                    , , ,0,0,47.25,302B197,20102011,CP,809,45,12/02/2011,NULL,0,0,0,0,0,0,0,0,0,0,A,20, ,EDP, ,38:59.0,0,0,03/02/2011,  
15282906,MS  U-CLAMP,SIZE:255MM ID  THK-10MM,WITH 2NOS NUTS & 2NOS WASHER,BOTH END THREDED,NO, , ,                    , , ,0,0,52.5,302B197,20102011,CP,809,50,12/02/2011,NULL,0,0,0,0,0,0,0,0,0,0,A,20, ,EDP, ,39:48.0,0,0,03/02/2011,  
15284056,V-BELT DRIVE SET (1NOS BLOWOR PULLEY,1 NOS MOTOR PULLY+3NOS V-BELTS) FOR,AIR BLOWER MODEL SGR114,SPEED-990RPM WITH 7.5HP/1400 RPM MOTOR,NO, , ,                    , , ,0,0,3428.12,302C210,20112012,CP,796,2960,29/02/2012,NULL,1,149.0486957,0,0,1,3428.12,1,3428.12,0,0,A,0, ,STORE,UPD,57:11.0,0,0,22/02/2012,  
12014239,LUMINARE STREET LIGHT HRP 38/125W-,BJMSD 125MV,250V,"WITH LAMP.COMPLETE WITH ALL ACCESSORIES,""PHILIPS"" MAKE",NO, , ,                    , , ,0,0,1755,302V085,20012002,ST,603,1755,23/06/2003,23/07/2003,0,0,0,0,0,0,0,0,0,0,A,20, ,31032004, ,NULL,0,0,NULL,  
15201246,PUMP PACKAGE UNIT 80 X 50 NB'SPIRAX',STEAM/AIR OPERATED PRESSUE POWERED-,SKID MOUNTED,MODEL:PPPU-WITH ALL COMPLETE ACCESSORIES,NO, , ,                    , , ,0,0,139605.21,302S248,20022003,CP,59,165315,NULL,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,29/01/2003,  
15207167,12 T X 1.0 SQMM RTD JB  CABLE MULTI,STRANDED BARE COPPER CONDUCTOR,PVC INSUL, OVERALL ALLUMN MYLAR TAPE WITH ATC DRAIN WIRE SCREENED,MR, , ,                    , , ,0,0,326.03,302V190,20102011,CP,630,310.5,18/01/2011,NULL,0,0,0,0,0,0,0,0,0,0,A,20, ,STORE, ,58:55.0,0,0,27/12/2010,  
15207168,12 P X 1.0 SQMM MA CABLE JB-MULTI,STRANDED BARE COPPER CONDUCTOR,PVC INSUL, OVERALL ALLUMN MYLAR TAPE WITH ATC DRAIN WIRE SCREENED,MR, , ,                    , , ,0,0,217.35,302V190,20102011,CP,630,207,13/01/2011,NULL,0,0,0,0,0,0,0,0,0,0,A,20, ,STORE, ,57:50.0,0,0,27/12/2010,  
15207169,1T X 1.0 SQMM RTD CABLE MULTI,STRANDED BARE COPPER CONDUCTOR,PVC INSUL, OVERALL ALLUMN MYLAR TAPE WITH ATC DRAIN WIRE SCREENED,MR, , ,                    , , ,0,0,77.81,302V190,20112012,CP,305,74.1,03/08/2011,NULL,70,5416.252609,0,0,1601,124573.81,1601,124573.81,0,0,A,20, ,STORE, ,03:03.0,0,0,11/07/2011,  
15207170,1P X 1.0 SQMM AI/ AO CABLE MULTI,STRANDED BARE COPPER CONDUCTOR,PVC INSUL, OVERALL ALLUMN MYLAR TAPE WITH ATC DRAIN WIRE SCREENED,MR, , ,                    , , ,0,0,59.85,302A543,20112012,CP,732,57,03/02/2012,NULL,76,4281.790435,0,0,1738,98481.18,1738,98481.18,0,0,A,20, ,STORE, ,06:39.0,0,0,01/02/2012,  
12081845,CONTACT FIGER COPPER HARD DRAWN,FOR TURBINE A C B ,800/1600/3000,AMPS WITH BACKING SPRING & PIN -WASHER COMPLETE AS PER OUR SAMPLE,NO, , ,                    , ,S7001,0,0,105,302S343,20092010,ST,1233,100,07/10/2009,29/01/2013,2,114.1304348,15,1575,0,0,10,1050,0,0,A,20, ,STORE, ,12:29.0,15,1575,16/09/2009,  
15282185,PUMPCENTRIFUGAL CAPACITY:50 M3 /HR,HEAD:38 MTR, BKW:6.2 KW , EFF:73% WITH BASE FRAME APP:HOT WATER(98 C) MODEL:MEGACHEM 40/160,NO, , ,                    , , ,0,0,40058.98,302P135,20052006,CP,6,43307,15/04/2005,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,15/04/2005,  
16201476,"PIPE METTALIC RUBBER HOSE 1/2""X3'FT",LENGTH SAE 100R-1HYD.,WITH BOTH END,"1/2"" BSP (F) CONNECTION,W.P.2230PSI,TEMP.120 DEG.""C"".",NO, , ,                    , , ,0,0,385.15,302H084,20022003,MS,5,385.15,11/04/2002,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,02/04/2002,  
15201378,"GASKET 2""NBX600LBS GKT THK:4.5mmRING",THK:3.2 SPIRAGET SS 316 SPIRAL WOUND,EXPANDED,WITH C.S.OUTER RING AS PER ASME B 16.20 FOR A-6 H2 GAS APPLICAT,NO, ,C,LUB.OIL /  GREASE   , , ,0,0,65.14,302I070,20032004,CP,125,54,02/06/2003,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,08/09/2003,  
15201375,"GASKET 6""NBX600LBS GKT THK:4.5mmRING",THK:3.2 SPIRAGET SS 316 SPIRAL WOUND,EXPANDED,WITH C.S.OUTER RING AS PER-ASME B 16.20 FOR A-6 H2 GAS APPLICAT,NO, ,C,LUB.OIL /  GREASE   , , ,0,0,193.03,302I070,20032004,CP,125,160,02/06/2003,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,08/09/2003,  
15283361,MAIZE DEWATERING CAGE(LOWER SCREEN ,PIE (E) ,MOC:SS304, THK-JM WITH CONNECTION NOZZLE,NO, , ,                    , , ,0,0,64050,302M028,20102011,CP,335,61000,08/02/2011,NULL,0,0,0,0,0,0,0,0,0,0,A,20, ,EDP, ,35:55.0,0,0,20/10/2010,  
19202395,REWINDING OF CONTROL TRANSFORMER ,INS.CLASS-F, INPUT-0/380/400/420/440,OUTPUT-0-180/200/220/240-VA-500 WITH CONTROL FUSES BOTH SIDE.,NO, , ,                    , , ,0,0,0, , , ,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,NULL,  
15201914,CABLE TRAY GI HOT-DEEP40X100mmX14SWG,X 2.5 MTR L-,90 MICRONS, PERFORATED  WITH DOUBLE CLAMP PLATE & HARDWARE,MR, , ,                    , , ,0,0,211.6,302J150,20122013,CP,119,184,12/06/2012,NULL,31,7013.121304,0,0,650,150721.79,650,150721.79,0,0,A,20, ,STORE,UPD,52:34.0,50,10580,09/06/2012,  
19201469,"VALVE GLOBE CONTROL PNEUMATIC 1""",SR.NO:91918,REPARING/SERVICING/OVER-,HAULING WITH FITTED DEMAGE PART'S TO BE REPLACED COMPLETE,NO, , ,                    , , ,0,0,7238.03,302V104,20032004,RP,100,5200,20/02/2003,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,07/08/2003,  
19202196,STATOR 40 HP OF ELECT.MOTOR REPARING,/RE-ASSEMBLED,DOUBLE SPEED MOROR,WITH FITTED REQUIRE PART'S ALL COMPL TECH.DETATL'S AS OUR ENGR'S INSTRUCI,NO, , ,                    , , ,0,0,5750,302(E)093,20012002,RP,132,5750,28/08/2001,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,28/08/2001,  
19203042,STABILIZER CAP.:5.00 KVA,SERVO-VOLTAGE,SINGLE PHASE,WITH FITTED-REQUIRE NEW PART'S COMPLETE ALL-DETAIL'S AS OUR ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,1950,302S801,20092010,RP,58,1950,02/07/2009,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,23/06/2009,  
12381816,CHANNEL PLATE SET OF HIGH THETA &LOW,THETA ALFA LAVAL PHE MODEL:M-10 MFM,MOC:SS-316 PLATE THK.:0.6mm THK,WITH GASKET: ALEPDM ( CLIP-ON ),NO, , ,                    , ,S13OP,10,82136.93,8213.694,302A113,20082009,ST,1722,7000,05/03/2009,20/10/2009,0,0,10,82136.93,0,0,0,0,0,0,A,20, ,STORE,UPD,57:20.0,0,0,26/11/2008,  
11804129,PINION CI/SG/CS IRON,14T,DRG:GR-346 R-4,ITEM NO:02 WITH HARDNED TEETH FOR OUR REFINERY CRYSTALLISER M/C,NO,,,                    ,,,0,0,8400,302M176,20122013,ST,1619,8000,06/02/2013,07/02/2013,1,365.2173913,0,0,0,0,0,0,0,0,A,20, ,EDP,UPD,44:50.0,1,8400,12/12/2012,  
15207223,PANEL WITH 5 NOS. FLOW ,INDICATOR TOTALISER MAKE :,MULTISPAN  MFC – 1046,WITH INDIVIDUAL MCB  SUPPLY:230 VAC,NO, , ,                    , , ,0,0,21840,302D191,20102011,CP,850,21000,14/03/2011,NULL,0,0,0,0,0,0,0,0,0,0,A,0, ,EDP, ,06:22.0,0,0,12/02/2011,  
19202265,BUS BAR COPPER SIZE:100mmX12mmTHK-,"MATERIAL:""COPPER"",ELECTROLYTE GRADE,",CURRENT RATING CAP.:1,600 AMP-WITH LABOUR,KG, , ,                    , , ,0,0,0,302A359,20022003,RP,27,250,NULL,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,02/05/2002,  
19209276,LIGHTING POINT WIRING CONSILED,INCLUSINVE OF REGD.PVC, ISI,FLEXIBLE WIRE ELECTRICAL ACCESSORISE WITH MATERIAL.,NO, , ,                    , , ,0,0,0,302D097,20102011,WO,129,650,NULL,NULL,0,0,0,0,0,0,0,0,0,0,A,20, ,EDP, ,48:58.0,0,0,01/11/2010,  
19209279,AC POINT WIRING WITH AC STARTER,INCLUSIVE OF REGD.PVC PIPE,,ISI FLEXIBLE WIRE & ELECTRICAL ACCE. WITH MATERIAL.,NO, , ,                    , , ,0,0,0,302D097,20102011,WO,129,950,NULL,NULL,0,0,0,0,0,0,0,0,0,0,A,20, ,EDP, ,52:20.0,0,0,01/11/2010,  
12081974,POT VARIABLE RESISTANCE 25WATT,2.5K 24/5,WITH OPERARING KNOB (REGULATOR) ,"FOR ""REMI"" MEGNETIC STIRRER,AS PER -OUR SAMPLE COMPLETE.",NO, , ,                    , , ,0,0,225,302R071, , ,0,225,01/12/2001,04/12/2001,0,0,0,0,0,0,0,0,0,0,A,20, ,31032004, ,NULL,0,0,NULL,  
16108037,STERILE,DISPOSABLE DIVIDEDPETRIPLATE,SIZE : 90mm X 15mm,OPTICALLY CLEAR WITH PARTITION HI-MEDIA CODE : PW054  PKG:1 X 500NO,NO, , ,                    , , ,0,0,0, , , ,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,54:56.0,0,0,NULL,  
16108038,STERILE,DISPOSABLE BI-PETRI PLATES,SIZE : 90mm X 15mm,OPTICALLY CLEAR WITH PARTITION HI-MEDIA CODE : PW392  PWG:1X100 NO,NO, , ,                    , , ,0,0,0,302G106,20052006,MS,205,1220,NULL,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,55:53.0,0,0,26/11/2005,  
16108039,STERILE,DISPOSABLE BI-PETRI  PLATES,SIZE : 90mm X 15mm,OPTICALLY CLEAR WITH PARTITION HI-MEDIA CODE : PW1087  PWG:1X500 NO,NO, , ,                    , , ,0,0,0, , , ,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,58:19.0,0,0,NULL,  
12082205,SUPPLY OF ELET.PANEL BOARD,SUITABLE,FOR MOUNTING 0F 400A C/O & 800A SFU,PANEL FABRICATED FRM 16SWGCRCA SHEET WITH POWDER COATING & BUS BAR ,NO, , ,                    , , ,0,0,18870,302B212,20082009,ST,330,18870,16/06/2008,27/06/2008,0,0,0,0,0,0,0,0,0,0,A,20, ,EDP, ,33:49.0,0,0,14/05/2008,  
15282850,NOZZLE M.O.C.-SS316 SIZE: 80MM(NB)X,400LG THK 10S(3MM),WITH PUDDLE FLANG,OD 100MM OC-IS 2062Gr. A(MILD STEEL) THK-6MM AS PER DRAWING,NO, , ,                    , , ,0,0,1312.5,302M306,20082009,CP,210,1250,20/10/2008,NULL,0,0,0,0,0,0,0,0,0,0,A,20, ,EDP, ,19:21.0,0,0,07/10/2008,  
15283137,DE GASSOR TOWER, SIZE:820MM DIA,LENGTH:4MTR, SHELL THICKNESS 8MM WITH RUBBER LINING 5MM THK,NO, , ,                    , , ,0,0,0,302R231,20092010,CP,391,57000,NULL,NULL,0,0,0,0,0,0,0,0,0,0,A,20, ,EDP, ,19:47.0,0,0,26/12/2009,  
19201108,"AGITATOR IS TO BE REPAIRED FOR ""KRUP",A'CLAVE NO:1 & 2, ALL TECH.DETAIL'S,PER OUR ENGR'S INSTRUCTION'S COMPLET WITH SOME NEW PART'S TO BE FITTED IN,NO, , ,                    , , ,0,0,6700,302S240,20072008,RP,191,6700,11/01/2008,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,02/01/2008,  
15282136,FILTER PRESS 1200X1200MM CISTRUCTURE,HYDROLIC CLOSING DEVICES WITH 52 NOS,RECESS PLATE.PR:6KG/CM2,TIEBAR MS WITH SS304CLADING NOZZLEE&FLANGES PP,NO, , ,                    , , ,0,0,704666.56, , , ,0,561000,24/02/2007,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,NULL,  
12008054,AMMETER RANGE:0-100A,{100/600A},C T RATIO:100/5A,WITH SUPPRESS SCALE MECO MAKE,NO, , ,                    , ,S3301,2,1294.12,647.06,302U073,20122013,ST,1319,616.25,03/11/2012,03/11/2012,1,28.13304348,0,0,0,0,0,0,0,0,A,20, ,EDP, ,59:31.0,1,647.06,31/10/2012,  
15283281,MIXED BED(FOR SORBITOL SYRUP),SIZE:800MM DIA X 1800MM HOS,M.O.C.,5MM MS+5MM FOOD GRADE RYBBER LINING WITHOUT RESIN WITH AIR COMPRESSOR,NO, , ,                    , , ,0,0,141750,302I100,20102011,CP,98,135000,10/07/2010,NULL,0,0,0,0,0,0,0,0,0,0,A,20, ,EDP, ,49:22.0,0,0,15/06/2010,  
16181237,HORIZONTAL LAMINAR FLOW - AIRPAC MAK,MODEL NO. CS324,OVER ALL DIM1020(W)X915(D)X1525(H),MOC WOODEN CONSTRUCTION-AS PER QUOT,NO, , ,                    , , ,0,0,48389.12,302A354,20042005,MS,250,40000,31/01/2005,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,23/12/2004,  
16201909,HOT INSULATION WORK IN PIPE 150mm,INSUL.THK:50mm,SUPPLY/APPLICATION-WORK OF OUR CONDENSATE RECIOVERY-,UNIT AT OUR WORK'S,MR, , ,                    , , ,0,0,0, , , ,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,NULL,  
16201903,HOT INSULATION WORK IN PIPE 25mm,INSUL.THK:50mm,SUPPLY/APPLICATION-WORK OF OUR CONDENSATE RECOVERY,UNIT AT OUR WORK'S,MR, , ,                    , , ,0,0,0, , , ,0,260,NULL,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,NULL,  
16201901,HOT INSULATION WORK IN PIPE 15mm,INSUL.THK:50mm,SUPPLY/APPLICATION-WORK OF OUR CONDENSATE RECOVERY ,UNIT AT OUR WORK'S,MR, , ,                    , , ,0,0,0, , , ,0,231,NULL,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,NULL,  
16201902,HOT INSULATION WORK IN PIPE 150mm,INSUL.THK:50mm,SUPPLY/APPLICATION WORK OF OUR CONDENSATE RECOVERY-,UNIT AT OUR WORK'S,MR, , ,                    , , ,0,0,0, , , ,0,246,NULL,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,NULL,  
16201904,HOT INSULATION WORK IN PIPE 40mm,INSUL.THK:50mm,SUPPLY/APPLICATION- WORK OF OUR CONDENSATE RECOVERY-,UNIT AT OUR WORK'S,MR, , ,                    , , ,0,0,0, , , ,0,294,NULL,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,NULL,  
16201905,HOT INSULATION WORK IN PIPE 50mm,INSUL.THK:50mm,SUPPLY/APPLICATION- WORK OF OUR CONDENSATE RECOVERY-,UNIT AT OUR WORK'S,MR, , ,                    , , ,0,0,0, , , ,0,315,NULL,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,NULL,  
16201906,HOT INSULATION WORK IN PIPE 65mm,INSUL.THK:50mm,SUPPLY/APPLICATION- WORK OF OUR CONDENSATE RECOVERY-,UNIT AT OUR WORK'S,MR, , ,                    , , ,0,0,0, , , ,0,350,NULL,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,NULL,  
16201907,HOT INSULATION WORK IN PIPE 80mm,INSUL.THK:50mm,SUPPLY/APPLICATION- WORK OF OUR CONDENSATE RECOVERY-,UNIT AT OUR WORK'S,MR, , ,                    , , ,0,0,0, , , ,0,388,NULL,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,NULL,  
16201908,HOT INSULATION WORK IN PIPE 100mm,INSUL.THK:50mm,SUPPLY/APPLICATION- WORK OF OUR CONDENSATE RECOVERY-,UNIT AT OUR WORK'S,MR, , ,                    , , ,0,0,0, , , ,0,464,NULL,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,NULL,  
15282156,SAND BLASTING FOR OUR GAS HOLDER IN,ETP.MATERIAL SUCH AS SAND,COMPRESSO & OTHER ACCESSORIES FOR SAND BLASTIN,WORK TO BE MANAGED BY YOU. ,SF, , ,                    , , ,0,0,0,302S593,20042005,CP,371,7.15,NULL,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,16/03/2005,  
