JOBYEAR,JOBSERIES,JOBNO,JOBDATE,DEPTYPE,DEPTCODE,INDENTOR,MACHTYPE,MACHCODE,SUPPCODE,APRVINDENTOR,DAYS,FROMDATE,TODATE,RETIND,EQUIPTYPE,EQUIPCODE,SPECIFICATION,WORKDESCRIPTION,ENGREMARK,ITEMCODE,ITEMSRNO,PROBLEM,ACTIONTAKEN,ROOTCAUSE,ISUQTY,STKRATE,ISUVALUE,LABHOURS,LABCOST,TOTCOST,REMARK,STATUS,ACTION,EXTFROMDATE,EXTTODATE,EXTFROMDATE1,EXTTODATE1,BILLNO,BILLDATE,
20122013,TM,161,00:00.0,D,406,182, , ,302n209, ,5,00:00.0,00:00.0,N, , , , , ,19281064,1,"Laying c.c. & patch work at 26' lvl., precoat machine, I.P.S. on drum cleaning at glucose chatta, I.P.S. on drum washing area at refinery dept., as per attech page ", , ,1,25500,25500,10,0,25500,stoppage work, ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,162,00:00.0,D,3**,160, , ,302P214, ,1,00:00.0,00:00.0,Y, , , , , ,19281064,1,"SERVICING OF VCB,TO CHECK ELECT/MECH ON CIRCUIT", , ,1,7000,7000,4,0,7000, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,163,00:00.0,D,406,182, , ,302P349, ,25,00:00.0,00:00.0,N, , , , , ,19281064,1,Monsoon related roof repairing work at company's premises, , ,1,10000,10000,6,0,10000, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,164,00:00.0,D,406,182, , ,302V193, ,15,00:00.0,00:00.0,N, , , , , ,19281064,1,Mason working :-  2 - mason x 15 - days, , ,30,550,16500,2,0,16500,for misc. civil works, ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,164,00:00.0,D,406,182, , ,302V193, ,15,00:00.0,00:00.0,N, , , , , ,19281064,2,labour working  :-  6 - labour x 15 - days, , ,90,250,22500,6,0,22500,for misc. civil works, ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,165,00:00.0,D,7,122, , ,302A530, ,4,00:00.0,00:00.0,N, , , , , ,19281064,1,PS-1 & PS-2 MERCO BRAZING WORK & LEAKAGES TO BE PREVENTED, , ,1,9000,9000,3,0,9000, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,166,00:00.0,D,306,104, , ,302N199, ,5,00:00.0,00:00.0,Y, , , , , ,19281064,1,NEW STARCH PR STATION PIPING LRB INSULATION WITH AL. CLADDING, , ,1,9000,9000,6,0,9000,575/ PER SQ. MTR X 15 MTR APP., ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,167,00:00.0,D,301,104, , ,302N199, ,30,00:00.0,00:00.0,Y, , , , , ,19281064,1,FOR NB#2 BOILER RLA WORK OLD INSULATION DISMENTLING WORK APP.150 SQ. MTR X 80/ SQ. MTR, , ,1,12000,12000,10,0,12000, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,167,00:00.0,D,301,104, , ,302N199, ,30,00:00.0,00:00.0,Y, , , , , ,19281064,2,FOR NB#2 BOILER RLA WORK NEW 50MM THK LRB INSULATION WITH AL. CLADDING APP. 150 SQ. MTR X RS.575/ SQ. MTR. , , ,1,86250,86250,10,0,86250, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,168,00:00.0,D,406,182, , ,302M341, ,5,00:00.0,00:00.0,Y, , , , , ,19281064,1,Misc. carpentry work at sorbitol as per attech page, , ,1,1800,1800,4,0,1800, , ,UPD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,169,00:00.0,D,406,182, , ,302R144, ,7,00:00.0,00:00.0,N, , , , , ,19281063,1,making road for sorbitol chatta, , ,1,111420,111420,10,0,111420, , ,UPD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,170,00:00.0,D,301,104, , ,302J207, ,25,00:00.0,00:00.0,N, , , , , ,19281064,1,NB#2 BOILER ALL HEADER CASING PLATE DISMENTLING AND RE FITTING AFTER RLA  BOTH DRUM CASING DISMENTLING AND FITTING AND WELDING ETC, , ,1,35000,35000,6,0,35000,"ESI, PF EXTRA", ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,171,00:00.0,D,301,104, , ,302S898, ,25,00:00.0,00:00.0,N, , , , , ,19281064,1,"ASH REMOVAL FROM PENT HOUSE & SURROUNDING, CLEANING WORK OF ALL PRESSURE PARTS, REQUIRE BLIND FOR HYDROTEST AND REFITTING AFTER HYDROTEST, VAVLVE SERVICE FOR NB#2 BOILER RLA.", , ,1,21000,21000,8,0,21000,"ESI, PF EXTRA", ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,172,00:00.0,D,406,182, , ,302P349, ,5,00:00.0,00:00.0,N, , , , , ,19281064,1,"Removing hanging, brocken sheets between godown no -80 & godown no 152 passage and refixing sheets over godown no:- 80 also removing debris  as per attech page ", , ,1,16700,16700,6,0,16700, , ,UPD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,173,00:00.0,D,306,130, , ,302A128, ,3,00:00.0,00:00.0,N, , , , , ,19281064,1,1' FLANG JOINT ONLINE  JOB, , ,1,1325,1325,4,0,1325, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,173,00:00.0,D,306,130, , ,302A128, ,3,00:00.0,00:00.0,N, , , , , ,19281064,2,8 ' FLANG JOINT ONLINE JOB, , ,2,3950,7900,4,0,7900, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,173,00:00.0,D,306,130, , ,302A128, ,3,00:00.0,00:00.0,N, , , , , ,19281064,3,8 ' RING CLAMP ( OD 21' X 250/ EACH), , ,1,5250,5250,4,0,5250, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,173,00:00.0,D,306,130, , ,302A128, ,3,00:00.0,00:00.0,N, , , , , ,19281064,4,TRAVELING  , , ,2,1500,3000,1,0,3000, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,174,00:00.0,D,504,124, , ,302s861, ,10,00:00.0,00:00.0,N, , , , , ,19281064,1,Dex. C1 column nozzele plate replace with new with New rubber ring & also old plate put near store., , ,1,18500,18500,10,0,18500, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,175,00:00.0,D,306,170, ,,302H185, ,3,00:00.0,00:00.0,N, , ,, , ,19281064,1,"NB3 PRDS 1 STEAM CONTROL VALVE 6' ONLINE WORK (IF  MACHINING ,POLISHING OF PLUG AND SHEET CHARG WILL  EXTRA AS PER QUATATION)", , ,1,19136,19136,6,0,19136, , ,UPD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,175,00:00.0,D,306,170, ,,302H185, ,3,00:00.0,00:00.0,N, , ,, , ,19281064,2,"NB3 PRDS 1 , ATEMTER,OLD TURBINE DE SUPER HEATING 1' CONTROL VALVE (IF REQUIRED MACHINING ,POLISHING OF PLUG CHARGE WILL EXTRA AS PER QUATATION", , ,3,5937,17811,6,0,17811, , ,UPD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,176,00:00.0,D,406,182, , ,302M328, ,8,00:00.0,00:00.0,Y, , , , , ,19281064,1,"Rolling shutter ( plain ) reparing at 61,  N.B.C. ( G.V.M.M.) ", , ,3,1500,4500,4,0,4500, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,176,00:00.0,D,406,182, , ,302M328, ,8,00:00.0,00:00.0,Y, , , , , ,19281064,2,"Rolling shuttr ( Big ) repairing at 61, N.B.C. ( G.V.M.M.) ", , ,1,2600,2600,4,0,2600, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,176,00:00.0,D,406,182, , ,302M328, ,8,00:00.0,00:00.0,Y, , , , , ,19281064,3,Rolling shutter ( plain ) repairing at vitamin - C rate as per attech page., , ,1,1500,1500,4,0,1500, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,178,00:00.0,D,406,182, , ,302M341, ,5,00:00.0,00:00.0,Y, , , , , ,19281064,1,misc. carpentry work at refinery dept. as per attech page, , ,1,3500,3500,4,0,3500, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,179,00:00.0,D,406,182, , ,302N209, ,10,00:00.0,00:00.0,N, , , , , ,19281064,1,Dismentling old condensor pump foundation & making new condensor pump foundation at  T.E.E. Refinery dept. as per attech page, , ,1,7400,7400,6,0,7400, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,180,00:00.0,D,8,122, , ,302S861, ,3,00:00.0,00:00.0,N, , , , , ,19281064,1,"NEW STARCH DRYER HEATER , TESTING, REPAIRING & FITTING", , ,1,18500,18500,8,0,18500, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,181,00:00.0,D,4,122, , ,302G290, ,61,00:00.0,00:00.0,N, , , , , ,19281064,1,FOR PLANT ROUTINE WELDING AND CUTTING WORK, , ,61,390,23790,1,0,23790, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,182,00:00.0,D,1,122, , ,302S861, ,10,00:00.0,00:00.0,N, , , , , ,19281064,1,"FOR BUHLER SECTION MAIZE FILLING 10"" PIPELINE TO CHANGE.", , ,1,42000,42000,10,0,42000, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,183,00:00.0,D,406,182, , ,302M341, ,15,00:00.0,00:00.0,Y, , , , , ,19281064,1,"misc. carpentry work at chemical reaction tank no.- 1 & 2 , starch dept. as per attech page", , ,1,19000,19000,4,0,19000, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,184,00:00.0,D,406,182, , ,302M341, ,25,00:00.0,00:00.0,Y, , , , , ,19281064,1,"Misc. carpentry work at cooling tower, refinery dept., as per attech page", , ,1,32000,32000,5,0,32000, , ,UPD,00:00.0,00:00.0,NULL,NULL, ,NULL,
20122013,TM,185,00:00.0,D,406,182, , ,302N209, ,10,00:00.0,00:00.0,N, , , , , ,19281064,1,"demolition of wall & making new wall ,plaster work on new wall , repairing of some parts of ceilimng of gluten press no. 8,9, starch deprt., as per attech page ", , ,1,23000,23000,10,0,23000, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,186,00:00.0,D,8,122, , ,302R262, ,5,00:00.0,00:00.0,N, , , , , ,19281064,1,"At  jerm dryer 6 gera box to fit, At jerm dryer 2 gear box to remove , & at jerm dryer 6  frame fabricate ", , ,1,11000,11000,5,0,11000, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,187,00:00.0,D,8,122, , ,302R262, ,5,00:00.0,00:00.0,N, , , , , ,19281064,1,At jerm dryer 2 gera box to remove &At jeam dryer 6 gear box to fit & also for that frame fabricate., , ,1,11000,11000,5,0,11000, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,188,00:00.0,D,8,122, , ,302R262, ,5,00:00.0,00:00.0,N, , , , , ,19281064,1,At jerm dryer 6 gear box to fit & At germ dryer 2 gear box to remove , , ,1,11000,11000,5,0,11000, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,189,00:00.0,D,504,141, , ,302S861, ,20,00:00.0,00:00.0,N, , , , , ,19281064,1,Beromatric condensor for finisher No. 3 replace from Middle zerramba & also Leg replace with new  after making for beromatric  condensor of finisher no. 2, , ,1,29000,29000,10,0,29000, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,190,00:00.0,D,504,124, , ,30200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000, ,3,00:00.0,00:00.0,N, , , , , ,19281064,1,Unloading & Loading of cooling tower No. 5 & 6 cell with motor & Base frame & also cry. Main shaft For cry. No.13, , ,1,6000,6000,10,0,6000, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,191,00:00.0,D,2,122, , ,302A558, ,61,00:00.0,00:00.0,N, , , , , ,19281064,1,BUHLER AND STEEP VAT SECTION GENERAL MAINTANANCE WORK TO DO (WELDER 01 ), , ,61,290,17690,1,0,17690, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,191,00:00.0,D,2,122, , ,302A558, ,61,00:00.0,00:00.0,N, , , , , ,19281064,2,FITTER 01 NOS. ( 8AM. TO 5 PM, , ,61,275,16775,1,0,16775, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,191,00:00.0,D,2,122, , ,302A558, ,61,00:00.0,00:00.0,N, , , , , ,19281064,3,HELPER 02 NOS. ( 8 AM TO 5 PM. ), , ,122,180,21960,2,0,21960, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,192,00:00.0,D,406,182, , ,302M328, ,5,00:00.0,00:00.0,Y, , , , , ,19281064,1,Prov. & fix. new shutter spring at kalidas mill compound godown as per attech page rate, , ,6,550,3300,5,0,3300, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,192,00:00.0,D,406,182, , ,302M328, ,5,00:00.0,00:00.0,Y, , , , , ,19281064,2,shutter repairing at kalidas mill compound godown as per attech page rate, , ,3,1500,4500,5,0,4500,kalidas mill compound godown, ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,193,00:00.0,D,406,182, , ,302N209, ,7,00:00.0,00:00.0,N, , , , , ,19281064,1,masonary & plaster work o/s around on gutter line  bhusa khata as per attech page, , ,1,13000,13000,6,0,13000, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,194,00:00.0,D,406,182, , ,302M335, ,15,00:00.0,00:00.0,N, , , , , ,19281064,1,"construction wall at maize godown no. 80 incl. debris shifting, material collecting, cleaning bricks from debris, demolish hanging wall as per attech page", , ,1,52000,52000,10,0,52000, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,195,00:00.0,D,406,182, , ,302M335, ,10,00:00.0,00:00.0,N, , , , , ,19281064,1,"Laying new pipe line icl. excavation in muddy water also making vata work, joint work in old pipe line incl. carried out mud & water, at E.T.P.  Dept. as per attech page ", , ,1,35500,35500,10,0,35500, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,196,00:00.0,D,8,122, , ,302A537, ,5,00:00.0,00:00.0,N, , , , , ,19281064,1,AT OUT SIDE STARCH PLANT TANK LADDER TO REPAIRE, , ,1,3700,3700,5,0,3700, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,197,00:00.0,D,8,122, , ,302A537, ,6,00:00.0,00:00.0,N, , , , , ,19281064,1,AT STACH PLANT  TO PREVENT  DSM  OVERFLOW  LEAKAGES TO INSTALL S.S TANK & ALSO FIT MOTOR-PUMP & 6'' P.V.C LINE  , , ,1,4700,4700,5,0,4700, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,198,00:00.0,D,8,122, , ,302R263, ,5,00:00.0,00:00.0,N, , , , , ,19281064,1,O/S STARCH CHEMICAL PLATEFORM WITH LADDER REP. WORK, , ,1,3200,3200,5,0,3200, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,199,00:00.0,D,601,150, , ,302N199, ,5,00:00.0,00:00.0,N, , , , , ,19281064,1,adh plant 4 nos. tank & pipeline patch work & lagging work /  al. sheet cladding as per attached quotation, , ,1,15750,15750,5,0,15750, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,200,00:00.0,D,4,122, , ,302S861, ,4,00:00.0,00:00.0,N, , , , , ,19281064,1,for cg feed conveyor - gutter tray provided with water coll. arrgt.., , ,1,7000,7000,5,0,7000, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,201,00:00.0,D,406,182, , ,302M328, ,4,00:00.0,00:00.0,Y, , , , , ,19281063,1,"prov. & fix. 20 g. shutter patti 17' long x 10 nos. and 3' long guide at N.B.C.,  G.V.M.M. as per attech page", , ,1,5000,5000,4,0,5000, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,202,00:00.0,D,406,182, , ,302P349, ,15,00:00.0,00:00.0,N, , , , , ,19281064,1,"Drum washing chatta, refinery dept., shed repairing work as per attech page", , ,1,28500,28500,8,0,28500, , ,UPD,00:00.0,00:00.0,NULL,NULL, ,NULL,
20122013,TM,203,00:00.0,D,406,182, , ,302N209, ,4,00:00.0,00:00.0,N, , , , , ,19281064,1,"Joint filling in flooring at A.D.H. Dept., as per attech page ", , ,1,6400,6400,4,0,6400, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,204,00:00.0,D,406,182, , ,302N209, ,6,00:00.0,00:00.0,N, , , , , ,19281064,1,"Demolition of old frame foundation & laying r.c.c. for 13 no kundi, starch dept., as per attech page ", , ,1,10000,10000,5,0,10000, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,205,00:00.0,D,407,116, , ,302M293, ,2,00:00.0,00:00.0,Y, , , , , ,19281064,1,FRP WORK IN REACTOR NO.-3 HOOD , , ,1400,110,154000,20,0,154000, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,206,00:00.0,D,504,124, , ,302R263, ,5,00:00.0,00:00.0,N, , , , , ,19281064,1,"3Nos line of cooling tower replace at refinery plant & also 3"" line of 60ft New make & fitted from sorbitol mixbed to H.M.C.S single effect.", , ,1,5000,5000,6,0,5000, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,207,00:00.0,D,502,141, , ,302S861, ,15,00:00.0,00:00.0,N, , , , , ,19281064,1,2Nos. Drayer cone cut & removed then send to scrape & other 2 New cone weld at drayer & take trial., , ,1,30000,30000,10,0,30000, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,208,00:00.0,D,201,122, , ,302H184, ,101,00:00.0,00:00.0,N, , , , , ,19281064,1,for oil section machinery maint., , ,1,63333,63333,1,0,63333,19000 per month, ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,209,00:00.0,D,201,122, , ,302H184, ,91,00:00.0,00:00.0,N, , , , , ,19281064,1,for oil section machinery maint., , ,1,135000,135000,5,0,135000,45000 per month, ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,210,00:00.0,D,201,122, , ,302S861, ,15,00:00.0,00:00.0,N, , , , , ,19281064,1,for jerm dryer-2 elevator erection, , ,1,22000,22000,5,0,22000, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,211,00:00.0,D,601,153, , ,302M293, ,2,00:00.0,00:00.0,N, , , , , ,19281064,1,Two Joint of H.D.P.E work at A.D.H. Plant Of gas line., , ,1,1250,1250,5,0,1250, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,212,00:00.0,D,406,182, , ,302S518, ,20,00:00.0,00:00.0,Y, , , , , ,19281063,1,R.O. water storage tank leckage repairing work, , ,1,0,0,6,0,0, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,213,00:00.0,D,201,106, , ,302A537, ,7,00:00.0,00:00.0,Y, , , , , ,19281064,1,"germ dryer servicing work with aerrowhead engg. and working with helper ,welder and  fitter for servicing.", , ,1,0,0,3,0,0, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,214,00:00.0,D,306,130, , ,302A128, ,3,00:00.0,00:00.0,N, , , , , ,19281064,1,8'' FLANGE JOINT ONLINE JOB, , ,1,3950,3950,2,0,3950, , ,UPD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,214,00:00.0,D,306,130, , ,302A128, ,3,00:00.0,00:00.0,N, , , , , ,19281064,2,8'' RING CLAMP ( OD 21'' X 250/EACH), , ,1,5250,5250,2,0,5250, , ,UPD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,214,00:00.0,D,306,130, , ,302A128, ,3,00:00.0,00:00.0,N, , , , , ,19281064,3,TRAVELING, , ,2,1500,3000,1,0,3000, , ,UPD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,215,00:00.0,D,306,130, , ,302A128, ,3,00:00.0,00:00.0,N, , , , , ,19281064,1,8' FLANG JOINT ONLINE, , ,2,3950,7900,4,0,7900, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,215,00:00.0,D,306,130, , ,302A128, ,3,00:00.0,00:00.0,N, , , , , ,19281064,2,8' RING CLAMP (OD 21' X 250), , ,2,5250,10500,4,0,10500, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,215,00:00.0,D,306,130, , ,302A128, ,3,00:00.0,00:00.0,N, , , , , ,19281064,3,2' FLANG JOINT ONLINE, , ,1,2950,2950,4,0,2950, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,215,00:00.0,D,306,130, , ,302A128, ,3,00:00.0,00:00.0,N, , , , , ,19281064,4,"2"" RING CLAMP", , ,1,3000,3000,4,0,3000, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,215,00:00.0,D,306,130, , ,302A128, ,3,00:00.0,00:00.0,N, , , , , ,19281064,5,TRAVELING, , ,3,1500,4500,4,0,4500, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,216,00:00.0,D,8,122, , ,302S861, ,20,00:00.0,00:00.0,N, , , , , ,19281064,1,"At old starch dryer old fan, frame & casing removed & new frame erection, at frame m.s plate to installed,new fan to fit", , ,1,35000,35000,6,0,35000, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,217,00:00.0,D,406,182, , ,302M341, ,12,00:00.0,00:00.0,Y, , , , , ,19281064,1,"Misc. carpentry work at A.D.H., Starch dept., Refinery dept., sorbitol., workshop as per attech page 1 to 6", , ,1,19100,19100,4,0,19100, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,218,00:00.0,D,406,182, , ,302P349, ,20,00:00.0,00:00.0,N, , , , , ,19281064,1,"Roof repairing work at drum washing shed no-1, making partition as per attech page", , ,1,12000,12000,8,0,12000, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,219,00:00.0,D,409,104, , ,302S902, ,20,00:00.0,00:00.0,N, , , , , ,19281064,1,"ENERGY AUDIT OF STEAM TRAPS , FLASH STEAM AND CONDENSET SYSTEM AT OUR PLANT", , ,1,181000,181000,4,0,181000, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,219,00:00.0,D,409,104, , ,302S902, ,20,00:00.0,00:00.0,N, , , , , ,19281064,2,SERVICE TAX EXTRA ( 12.36% ), , ,1,0,0,4,0,0, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,220,00:00.0,D,504,141, ,,302S861, ,20,00:00.0,00:00.0,N, , ,, , ,19281064,1,Replace DEx. C3 column with all require parts & Given in running condition also old remove columnput at proper place for reparing in future. ( with Loading & unloading & Nozzele change work), , ,1,40000,40000,12,0,40000, , ,UPD,00:00.0,00:00.0,NULL,NULL, ,NULL,
20122013,TM,221,00:00.0,D,406,182, , ,302C224, ,3,00:00.0,00:00.0,Y, , , , , ,19281063,1,"colour work at sr. exe. v.p. office, first floor, main office building as per attech page rate  approx. qty. 600.00 sft x 14.00 Rs./  sft. = 8400.00 Rs.", , ,1,8400,8400,6,0,8400, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,222,00:00.0,D,201,122, ,,302R262, ,2,00:00.0,00:00.0,N, , ,, , ,19281064,1,JERM DRYER - 5 VETTER SHOE FLIGHT WELDED & REFITEED,,,1,4000,4000,4,0,4000,, ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,223,00:00.0,D,406,182, ,,302m341, ,7,00:00.0,00:00.0,Y, , ,, , ,19281064,1,Misc. carpentry work as per attech page,,,1,8000,8000,4,0,8000,, ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,224,00:00.0,D,8,122, ,,302S861, ,2,00:00.0,00:00.0,N, , ,, , ,19281064,1,"AT NEW STARCH DRYER HEATER OPEN & CLEANE,ALSO DO HYD. TEST & FITTED.",,,1,18500,18500,5,0,18500,, ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,225,00:00.0,D,504,124, ,,302R263, ,4,00:00.0,00:00.0,N, , ,, , ,19281064,1,FEED TO FINISHER TANK BOTTOM WELDING WORK & FIT IT ON NEW STAND ABOUT 2FT HEIGHT,,,1,3000,3000,6,0,3000,, ,ADD,NULL,NULL,NULL,NULL,,NULL,
20122013,TM,226,00:00.0,D,8,122, ,,302G290, ,60,00:00.0,00:00.0,N, , ,, , ,19281064,1,General Welding and Gas cutting work to do in Starch Plant as per Requirement. and As Per Engineer Instruction.Daily 12 Hrs.duty.(8.00am to 8.00 pm.),,,60,390,23400,1,0,23400,, ,ADD,NULL,NULL,NULL,NULL,,NULL,
20122013,TM,227,00:00.0,D,406,182, ,,302C224, ,5,00:00.0,00:00.0,N, , ,, , ,19281063,1,"Colour work at Sr. Exe. V.P. office, ground floor, main building., approx. qty. 925.00 sft x rate 14.00 Rs./ sft. = 12,950.00 ",,,1,12950,12950,5,0,12950,, ,ADD,NULL,NULL,NULL,NULL,,NULL,
20122013,TM,228,00:00.0,D,406,182, ,,302M341, ,10,00:00.0,00:00.0,Y, , ,, , ,19281064,1,"Misc. carpentry work at A.D.H. Dept., as per attech page",,,1,18000,18000,4,0,18000,Phase- I work for Audit, ,ADD,NULL,NULL,NULL,NULL,,NULL,
20122013,TM,229,00:00.0,D,202,122, ,,302N024, ,2,00:00.0,00:00.0,N, , ,, , ,19281064,1,Gluten Dryer Rubber Belt Conveyor New Belt Cold Joint work to do at site.,,,1,5000,5000,3,0,5000,, ,ADD,NULL,NULL,NULL,NULL,,NULL,
20122013,TM,230,00:00.0,D,406,182, ,,302M335, ,7,00:00.0,00:00.0,N, , ,, , ,19281064,1,Making new foundation for germ drayer-2 elevator  with conveyor gutter as per attech page,,,1,17000,17000,5,0,17000,, ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,231,00:00.0,D,406,182, ,,302m335, ,20,00:00.0,00:00.0,N, , ,, , ,19281064,1,"Plaster work & brick work at drying bed, E.T.P. plant as per attech page ",,,1,35000,35000,8,0,35000,, ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,232,00:00.0,D,406,182, ,,302N209, ,5,00:00.0,00:00.0,N, , ,, , ,19281064,1,"Brick work & plaster work at merco, starch dept., as per attech page",,,1,4500,4500,6,0,4500,, ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,233,00:00.0,D,406,182, ,,302n209, ,3,00:00.0,00:00.0,N, , ,, , ,19281064,1,"Washing machine foundation, 26' lvl, refinery dept., as per attech page",,,1,1800,1800,6,0,1800,, ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,234,00:00.0,D,307,130, ,,302J207, ,15,00:00.0,00:00.0,N, , ,, , ,19281064,1,"6'' NB EXISTING PIPE LINE CUTTING/DISMENTAL & SHIFTING,WHICH IS PUNCHERED & DAMAGED,REQUIRE M.S SUPPORTING WORK,NEW PIPE PAINTING WORK,ERECTION & WELDING OF NEW 6'' NB LINE AT DIFFERENT PLACE,WHICH PART IS REQUIRE TO REPLACE.6'' NB M.S PIPE=05 LENGTH.",,,1,42000,42000,5,0,42000,, ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,235,00:00.0,D,306,104, ,,302J212, ,2,00:00.0,00:00.0,N, , ,, , ,19281064,1,"REMOVING OF OLD CONVEYOR BELT  LAYING OF NEW CONVEYOR BELT 600 MM WIDE, VULCANIZING JOINT BY HOT PROCESS AT SITE, JOB MUST BE COMPLETED WITHIN 8 HRS.",,,1,26000,26000,15,0,26000,12.36% SERVICE TAX EXTRA, ,ADD,NULL,NULL,NULL,NULL,,NULL,
